year,region,rayon,dem,prorus
2006,Донбас,м. Стаханов,0.0470,0.8819
2006,Донбас,м. Селідове,0.0475,0.8801
2006,Донбас,м. Артемівськ,0.0493,0.8692
2006,Донбас,"м. Слов""янськ",0.0493,0.8753
2006,Донбас,м. Донецьк,0.0493,0.8660
2006,Донбас,Амвросіївський район,0.0495,0.8829
2006,Донбас,м. Свердловськ,0.0514,0.8894
2006,Донбас,м. Краснодон,0.0522,0.8798
2006,Донбас,Красноармійський район,0.0526,0.8639
2006,Донбас,м. Лисичанськ,0.0529,0.8839
2006,Донбас,м. Єнакієве,0.0530,0.8550
2006,Донбас,м. Докучаєвськ,0.0540,0.8631
2006,Донбас,м. Рубіжне,0.0556,0.8880
2006,Донбас,м. Алчевськ,0.0557,0.8109
2006,Донбас,м. Сніжне,0.0581,0.8520
2006,Донбас,м. Брянка,0.0593,0.8674
2006,Донбас,Троїцький район,0.0606,0.8271
2006,Донбас,Артемівський район,0.0613,0.8043
2006,Донбас,Володарський район (Д),0.0656,0.8455
2006,Донбас,Міловський район,0.0657,0.7916
2006,Донбас,м. Горлівка,0.0659,0.8490
2006,Донбас,Кремінський район,0.0668,0.8191
2006,Донбас,Новоазовський район,0.0673,0.8540
2006,Донбас,м. Красний Луч,0.0682,0.8741
2006,Донбас,Словяносербський район,0.0713,0.8606
2006,Донбас,Новоайдарський район,0.0728,0.8309
2006,Донбас,м. Сєвєродонецьк,0.0748,0.8241
2006,Донбас,Біловодський район,0.0755,0.8320
2006,Донбас,Новопсковський район,0.0764,0.7592
2006,Донбас,м. Луганськ,0.0809,0.8341
2006,Донбас,Перевальський район,0.0812,0.8593
2006,Донбас,Сватівський район,0.0836,0.7806
2006,Донбас,м. Краматорсськ,0.0871,0.8300
2006,Донбас,Старобільський район,0.0932,0.7984
2006,Донбас,Марківський район,0.0980,0.7039
2006,Донбас,Білокоракинський район,0.1232,0.6985
2007,Донбас,Тельманівський район,0.0297,0.3628
2007,Донбас,Новоазовський район,0.0310,0.3751
2007,Донбас,м. Сніжне,0.0318,0.9184
2007,Донбас,Володарський район (Д),0.0326,0.4948
2007,Донбас,м. Антрацит,0.0351,0.9200
2007,Донбас,м. Єнакієве,0.0351,0.9202
2007,Донбас,м. Торез,0.0360,0.9202
2007,Донбас,м. Дебальцеве,0.0372,0.9100
2007,Донбас,Свердловський район,0.0387,0.8800
2007,Донбас,Старобешівський район,0.0392,0.6055
2007,Донбас,м. Шахтарськ,0.0394,0.9152
2007,Донбас,Амвросіївський район,0.0408,0.9053
2007,Донбас,м. Дзержинськ,0.0419,0.9072
2007,Донбас,Антрацитівський район,0.0426,0.9122
2007,Донбас,м. Красний Лиман,0.0435,0.9103
2007,Донбас,м. Макіївка,0.0435,0.9103
2007,Донбас,Попаснянський район,0.0447,0.8971
2007,Донбас,Першотравневий район,0.0474,0.5334
2007,Донбас,м. Харцизьк,0.0476,0.8979
2007,Донбас,Шахтарський район,0.0479,0.8998
2007,Донбас,м. Первомайськ (Л),0.0485,0.8439
2007,Донбас,"Слов""янський район",0.0503,0.8903
2007,Донбас,Волнооваський район,0.0503,0.6976
2007,Донбас,м. Краматорсськ,0.0506,0.8948
2007,Донбас,м. Горлівка,0.0514,0.8916
2007,Донбас,м. Ровеньки,0.0517,0.8608
2007,Донбас,м. Жданівка,0.0519,0.8653
2007,Донбас,м. Свердловськ,0.0528,0.8761
2007,Донбас,м. Лисичанськ,0.0533,0.8731
2007,Донбас,м. Докучаєвськ,0.0533,0.8534
2007,Донбас,м. Димитров,0.0541,0.8890
2007,Донбас,м. Кіровськ,0.0543,0.9000
2007,Донбас,м. Красний Луч,0.0544,0.8774
2007,Донбас,Лутугинський район,0.0548,0.8761
2007,Донбас,Ясинуватський район,0.0559,0.8253
2007,Донбас,Станично-Луганський район,0.0560,0.8784
2007,Донбас,м. Кіровське,0.0567,0.8683
2007,Донбас,Краснодонський рвйон,0.0572,0.8798
2007,Донбас,м. Стаханов,0.0576,0.8774
2007,Донбас,м. Краснодон,0.0604,0.8546
2007,Донбас,Краснолиманський район,0.0611,0.8870
2007,Донбас,м. Дружківка,0.0613,0.8406
2007,Донбас,м. Ясинувата,0.0615,0.8684
2007,Донбас,Марїнський район,0.0621,0.8540
2007,Донбас,Словяносербський район,0.0641,0.8829
2007,Донбас,Перевальський район,0.0646,0.8797
2007,Донбас,м. Брянка,0.0651,0.8582
2007,Донбас,м. Красноармійськ,0.0654,0.8653
2007,Донбас,м. Алчевськ,0.0660,0.8373
2007,Донбас,м. Авдіївка,0.0661,0.8534
2007,Донбас,м. Донецьк,0.0666,0.8679
2007,Донбас,м. Добропілля,0.0669,0.8692
2007,Донбас,м. Рубіжне,0.0681,0.8579
2007,Донбас,Троїцький район,0.0693,0.8603
2007,Донбас,м. Артемівськ,0.0694,0.8686
2007,Донбас,Красноармійський район,0.0698,0.8591
2007,Донбас,Артемівський район,0.0698,0.8692
2007,Донбас,"м. Слов""янськ",0.0700,0.8656
2007,Донбас,м. Новогродівка,0.0713,0.8708
2007,Донбас,Костянтинівський район,0.0713,0.8749
2007,Донбас,м. Маріуполь,0.0736,0.8555
2007,Донбас,Олександрівський район,0.0741,0.8749
2007,Донбас,м. Селідове,0.0771,0.8581
2007,Донбас,Кремінський район,0.0794,0.8502
2007,Донбас,м. Вугледар,0.0800,0.8262
2007,Донбас,Міловський район,0.0853,0.8388
2007,Донбас,м. Сєвєродонецьк,0.0859,0.8433
2007,Донбас,Біловодський район,0.0862,0.8265
2007,Донбас,Новоайдарський район,0.0921,0.8572
2007,Донбас,Добропільський район,0.0923,0.8393
